resultId,raceId,driverId,constructorId,grid,points,laps,milliseconds,fastestLap,race_rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name
23301,965,826,5,13,0.0,55,0,45,6,102475,193.674,11,2016,18,69,United States Grand Prix
23302,965,825,4,18,0.0,55,0,48,17,104729,189.504,11,2016,18,69,United States Grand Prix
23303,965,835,4,15,0.0,55,0,18,16,104723,189.515,11,2016,18,69,United States Grand Prix
23304,965,828,15,16,0.0,55,0,19,19,105140,188.765,11,2016,18,69,United States Grand Prix
23305,965,831,15,21,0.0,55,0,55,13,104116,190.62,11,2016,18,69,United States Grand Prix
23306,965,822,3,8,0.0,55,0,34,18,104977,189.058,11,2016,18,69,United States Grand Prix
23307,965,836,209,20,0.0,55,0,36,21,105451,188.208,11,2016,18,69,United States Grand Prix
23308,965,839,209,22,0.0,54,0,46,11,103585,191.599,12,2016,18,69,United States Grand Prix
23309,965,8,6,5,0.0,38,0,26,2,101841,194.88,36,2016,18,69,United States Grand Prix
23310,965,830,9,4,0.0,28,0,28,5,102424,193.77,6,2016,18,69,United States Grand Prix
23311,965,821,210,14,0.0,16,0,15,20,105364,188.364,23,2016,18,69,United States Grand Prix
23312,965,807,10,7,0.0,1,0,0,0,5400000,0.0,4,2016,18,69,United States Grand Prix
23313,966,1,131,1,25.0,71,6031402,66,4,82596,187.592,1,2016,19,32,Mexican Grand Prix
23314,966,3,131,2,18.0,71,6039756,43,5,82792,187.148,1,2016,19,32,Mexican Grand Prix
23315,966,817,9,4,15.0,71,6052260,53,1,81134,190.972,1,2016,19,32,Mexican Grand Prix
23316,966,830,9,3,12.0,71,6052725,66,6,82887,186.934,1,2016,19,32,Mexican Grand Prix
23317,966,20,6,7,10.0,71,6058715,61,2,82497,187.817,1,2016,19,32,Mexican Grand Prix
23318,966,8,6,6,8.0,71,6080778,47,3,82512,187.783,1,2016,19,32,Mexican Grand Prix
23319,966,807,10,5,6.0,71,6090293,50,9,83288,186.034,1,2016,19,32,Mexican Grand Prix
23320,966,822,3,8,4.0,71,6097014,65,11,83539,185.472,1,2016,19,32,Mexican Grand Prix
23321,966,13,3,9,2.0,71,6107608,64,12,83576,185.392,1,2016,19,32,Mexican Grand Prix
23322,966,815,10,12,1.0,71,6108200,62,13,83607,185.324,1,2016,19,32,Mexican Grand Prix
23323,966,828,15,15,0.0,70,0,65,18,84340,183.713,11,2016,19,32,Mexican Grand Prix
23324,966,18,1,13,0.0,70,0,70,17,83777,184.948,11,2016,19,32,Mexican Grand Prix
23325,966,4,1,11,0.0,70,0,69,16,83668,185.189,11,2016,19,32,Mexican Grand Prix
23326,966,835,4,21,0.0,70,0,64,20,84574,183.205,11,2016,19,32,Mexican Grand Prix
23327,966,831,15,19,0.0,70,0,58,15,83657,185.213,11,2016,19,32,Mexican Grand Prix
23328,966,832,5,10,0.0,70,0,52,19,84467,183.437,11,2016,19,32,Mexican Grand Prix
23329,966,825,4,14,0.0,70,0,53,7,83146,186.351,11,2016,19,32,Mexican Grand Prix
23330,966,826,5,18,0.0,70,0,59,14,83618,185.299,11,2016,19,32,Mexican Grand Prix
23331,966,821,210,17,0.0,70,0,63,10,83456,185.659,11,2016,19,32,Mexican Grand Prix
23332,966,154,210,22,0.0,70,0,53,8,83277,186.056,11,2016,19,32,Mexican Grand Prix
23333,966,839,209,20,0.0,69,0,43,21,84964,182.364,12,2016,19,32,Mexican Grand Prix
23334,966,836,209,16,0.0,0,0,0,0,5400000,0.0,4,2016,19,32,Mexican Grand Prix
23335,967,1,131,1,25.0,71,10861335,44,3,85639,181.137,1,2016,20,18,Brazilian Grand Prix
23336,967,3,131,2,18.0,71,10872790,47,6,86222,179.912,1,2016,20,18,Brazilian Grand Prix
23337,967,830,9,4,15.0,71,10882816,67,1,85305,181.846,1,2016,20,18,Brazilian Grand Prix
23338,967,815,10,9,12.0,71,10886681,41,11,87093,178.113,1,2016,20,18,Brazilian Grand Prix
23339,967,20,6,5,10.0,71,10887669,70,5,86195,179.968,1,2016,20,18,Brazilian Grand Prix
23340,967,832,5,15,8.0,71,10890495,38,13,87152,177.99,1,2016,20,18,Brazilian Grand Prix
23341,967,807,10,8,6.0,71,10891162,69,8,86728,178.862,1,2016,20,18,Brazilian Grand Prix
23342,967,817,9,6,4.0,71,10891821,42,2,85532,181.363,1,2016,20,18,Brazilian Grand Prix
23343,967,831,15,21,2.0,71,10903955,70,15,87547,177.189,1,2016,20,18,Brazilian Grand Prix
23344,967,4,1,10,1.0,71,10905767,70,12,87104,178.09,1,2016,20,18,Brazilian Grand Prix
23345,967,822,3,11,0.0,71,10906627,70,4,86062,180.246,1,2016,20,18,Brazilian Grand Prix
23346,967,839,209,22,0.0,71,10907144,47,16,87795,176.686,1,2016,20,18,Brazilian Grand Prix
23347,967,826,5,14,0.0,71,10912527,42,14,87476,177.333,1,2016,20,18,Brazilian Grand Prix
23348,967,825,4,18,0.0,71,10912890,69,7,86524,179.284,1,2016,20,18,Brazilian Grand Prix
23349,967,836,209,19,0.0,71,10921833,69,18,87919,176.439,1,2016,20,18,Brazilian Grand Prix
23350,967,18,1,17,0.0,71,10943329,38,10,86983,178.338,1,2016,20,18,Brazilian Grand Prix
23351,967,821,210,12,0.0,60,0,43,17,87805,176.668,31,2016,20,18,Brazilian Grand Prix
23352,967,13,3,13,0.0,46,0,39,9,86767,178.782,4,2016,20,18,Brazilian Grand Prix
23353,967,835,4,16,0.0,20,0,11,21,94334,164.441,130,2016,20,18,Brazilian Grand Prix
23354,967,8,6,3,0.0,19,0,12,19,88847,174.596,4,2016,20,18,Brazilian Grand Prix
23355,967,828,15,20,0.0,11,0,11,20,91265,169.97,4,2016,20,18,Brazilian Grand Prix
23356,967,154,210,7,0.0,0,0,0,0,5400000,0.0,54,2016,20,18,Brazilian Grand Prix
23357,968,1,131,1,25.0,55,5884013,37,5,105137,190.174,1,2016,21,24,Abu Dhabi Grand Prix
23358,968,3,131,2,18.0,55,5884452,33,9,105261,189.95,1,2016,21,24,Abu Dhabi Grand Prix
23359,968,20,6,5,15.0,55,5884856,43,1,103729,192.756,1,2016,21,24,Abu Dhabi Grand Prix
23360,968,830,9,6,12.0,55,5885698,36,7,105187,190.084,1,2016,21,24,Abu Dhabi Grand Prix
23361,968,817,9,3,10.0,55,5889328,29,3,104889,190.624,1,2016,21,24,Abu Dhabi Grand Prix
23362,968,8,6,4,8.0,55,5902829,35,6,105163,190.127,1,2016,21,24,Abu Dhabi Grand Prix
23363,968,807,10,7,6.0,55,5934127,31,13,105949,188.717,1,2016,21,24,Abu Dhabi Grand Prix
23364,968,815,10,8,4.0,55,5942789,30,8,105249,189.972,1,2016,21,24,Abu Dhabi Grand Prix
23365,968,13,3,10,2.0,55,5943449,33,10,105675,189.206,1,2016,21,24,Abu Dhabi Grand Prix
23366,968,4,1,9,1.0,55,5943909,50,2,104495,191.343,1,2016,21,24,Abu Dhabi Grand Prix
23367,968,154,210,14,0.0,55,5960790,45,4,104970,190.477,1,2016,21,24,Abu Dhabi Grand Prix
23368,968,821,210,13,0.0,55,5979126,45,12,105928,188.754,1,2016,21,24,Abu Dhabi Grand Prix
23369,968,839,209,20,0.0,54,0,46,15,106189,188.29,11,2016,21,24,Abu Dhabi Grand Prix
23370,968,836,209,16,0.0,54,0,26,14,106145,188.368,11,2016,21,24,Abu Dhabi Grand Prix
23371,968,828,15,22,0.0,54,0,40,16,106216,188.242,11,2016,21,24,Abu Dhabi Grand Prix
23372,968,831,15,19,0.0,54,0,44,17,106287,188.117,11,2016,21,24,Abu Dhabi Grand Prix
23373,968,835,4,15,0.0,54,0,46,11,105715,189.134,11,2016,21,24,Abu Dhabi Grand Prix
23374,968,832,5,21,0.0,41,0,30,18,106591,187.58,130,2016,21,24,Abu Dhabi Grand Prix
23375,968,826,5,17,0.0,14,0,13,21,108752,183.853,6,2016,21,24,Abu Dhabi Grand Prix
23376,968,18,1,12,0.0,12,0,4,22,108753,183.851,22,2016,21,24,Abu Dhabi Grand Prix
23377,968,822,3,11,0.0,6,0,4,19,107837,185.413,22,2016,21,24,Abu Dhabi Grand Prix
23378,968,825,4,18,0.0,5,0,4,20,108601,184.108,22,2016,21,24,Abu Dhabi Grand Prix
23379,969,20,6,2,25.0,57,5051672,53,3,86638,220.351,1,2017,1,1,Australian Grand Prix
23380,969,1,131,1,18.0,57,5061647,44,6,87033,219.351,1,2017,1,1,Australian Grand Prix
23381,969,822,131,3,15.0,57,5062922,56,2,86593,220.465,1,2017,1,1,Australian Grand Prix
23382,969,8,6,4,12.0,57,5074065,56,1,86538,220.605,1,2017,1,1,Australian Grand Prix
23383,969,830,9,5,10.0,57,5080499,43,5,86964,219.525,1,2017,1,1,Australian Grand Prix
23384,969,13,3,7,8.0,57,5135058,49,9,88045,216.83,1,2017,1,1,Australian Grand Prix
23385,969,815,10,10,6.0,56,0,56,10,88336,216.115,11,2017,1,1,Australian Grand Prix
23386,969,832,5,8,4.0,56,0,53,8,87676,217.74,11,2017,1,1,Australian Grand Prix
23387,969,826,5,9,2.0,56,0,51,4,86711,220.165,11,2017,1,1,Australian Grand Prix
23388,969,839,10,13,1.0,56,0,55,11,88475,215.776,11,2017,1,1,Australian Grand Prix
23389,969,807,4,11,0.0,56,0,55,12,88486,215.749,11,2017,1,1,Australian Grand Prix
23390,969,841,15,16,0.0,55,0,51,13,89051,214.378,12,2017,1,1,Australian Grand Prix
23391,969,838,1,18,0.0,55,0,53,15,89440,213.448,12,2017,1,1,Australian Grand Prix
23392,969,4,1,12,0.0,50,0,48,17,90077,211.938,76,2017,1,1,Australian Grand Prix
23393,969,825,210,17,0.0,46,0,46,7,87568,218.011,22,2017,1,1,Australian Grand Prix
23394,969,840,3,20,0.0,40,0,38,14,89389,213.569,23,2017,1,1,Australian Grand Prix
23395,969,817,9,0,0.0,25,0,21,16,89447,213.431,131,2017,1,1,Australian Grand Prix
23396,969,828,15,14,0.0,21,0,18,19,92051,207.391,9,2017,1,1,Australian Grand Prix
23397,969,835,4,19,0.0,15,0,6,20,92195,207.069,23,2017,1,1,Australian Grand Prix
23398,969,154,210,6,0.0,13,0,12,18,90183,211.689,47,2017,1,1,Australian Grand Prix
23399,970,1,131,1,25.0,56,5856158,44,1,95378,205.745,1,2017,2,17,Chinese Grand Prix
23400,970,20,6,2,18.0,56,5862408,40,2,95423,205.648,1,2017,2,17,Chinese Grand Prix
23401,970,830,9,16,15.0,56,5901350,31,7,96722,202.886,1,2017,2,17,Chinese Grand Prix
23402,970,817,9,5,12.0,56,5902193,36,8,96791,202.741,1,2017,2,17,Chinese Grand Prix
23403,970,8,6,4,10.0,56,5904234,42,4,96003,204.406,1,2017,2,17,Chinese Grand Prix
23404,970,822,131,3,8.0,56,5904966,41,3,95848,204.734,1,2017,2,17,Chinese Grand Prix
23405,970,832,5,11,6.0,56,5929051,30,10,97398,201.478,1,2017,2,17,Chinese Grand Prix
23406,970,825,210,12,4.0,55,0,35,11,97527,201.209,11,2017,2,17,Chinese Grand Prix
23407,970,815,10,8,2.0,55,0,55,6,96531,203.288,11,2017,2,17,Chinese Grand Prix
23408,970,839,10,17,1.0,55,0,55,9,97036,202.23,11,2017,2,17,Chinese Grand Prix
23409,970,154,210,19,0.0,55,0,50,12,97551,201.162,11,2017,2,17,Chinese Grand Prix
23410,970,807,4,7,0.0,55,0,36,13,98015,200.21,11,2017,2,17,Chinese Grand Prix
23411,970,835,4,20,0.0,55,0,47,14,98181,199.871,11,2017,2,17,Chinese Grand Prix
23412,970,13,3,6,0.0,55,0,50,5,96511,203.33,11,2017,2,17,Chinese Grand Prix
23413,970,828,15,14,0.0,55,0,50,16,99732,196.763,11,2017,2,17,Chinese Grand Prix
23414,970,4,1,13,0.0,33,0,31,15,99496,197.23,30,2017,2,17,Chinese Grand Prix
23415,970,826,5,9,0.0,18,0,18,17,100090,196.059,9,2017,2,17,Chinese Grand Prix
23416,970,838,1,15,0.0,17,0,15,18,101460,193.412,32,2017,2,17,Chinese Grand Prix
23417,970,841,15,18,0.0,3,0,0,0,5400000,0.0,3,2017,2,17,Chinese Grand Prix
23418,970,840,3,10,0.0,0,0,0,0,5400000,0.0,4,2017,2,17,Chinese Grand Prix
23419,971,20,6,3,25.0,57,5633374,36,4,93826,207.652,1,2017,3,3,Bahrain Grand Prix
23420,971,1,131,2,18.0,57,5640034,46,1,92798,209.952,1,2017,3,3,Bahrain Grand Prix
23421,971,822,131,1,15.0,57,5653771,33,5,94087,207.076,1,2017,3,3,Bahrain Grand Prix
23422,971,8,6,5,12.0,57,5655849,55,3,93720,207.887,1,2017,3,3,Bahrain Grand Prix
23423,971,817,9,4,10.0,57,5672720,42,2,93495,208.387,1,2017,3,3,Bahrain Grand Prix
23424,971,13,3,8,8.0,57,5687700,39,6,94256,206.705,1,2017,3,3,Bahrain Grand Prix
23425,971,815,10,18,6.0,57,5695980,39,7,94609,205.933,1,2017,3,3,Bahrain Grand Prix
23426,971,154,210,9,4.0,57,5708239,33,8,94948,205.198,1,2017,3,3,Bahrain Grand Prix
23427,971,807,4,7,2.0,57,5713562,40,12,95372,204.286,1,2017,3,3,Bahrain Grand Prix
23428,971,839,10,14,1.0,57,5729085,39,11,95179,204.7,1,2017,3,3,Bahrain Grand Prix
23429,971,836,15,13,0.0,56,0,43,17,96786,201.301,11,2017,3,3,Bahrain Grand Prix
23430,971,826,5,11,0.0,56,0,45,9,94985,205.118,11,2017,3,3,Bahrain Grand Prix
23431,971,835,4,10,0.0,56,0,43,13,95551,203.901,11,2017,3,3,Bahrain Grand Prix
23432,971,4,1,15,0.0,54,0,47,14,95595,203.809,131,2017,3,3,Bahrain Grand Prix
23433,971,828,15,19,0.0,50,0,35,10,95086,204.9,6,2017,3,3,Bahrain Grand Prix
23434,971,832,5,16,0.0,12,0,8,18,98026,198.755,4,2017,3,3,Bahrain Grand Prix
23435,971,840,3,12,0.0,12,0,10,15,96303,202.311,4,2017,3,3,Bahrain Grand Prix
23436,971,830,9,6,0.0,11,0,4,16,96681,201.52,23,2017,3,3,Bahrain Grand Prix
23437,971,825,210,20,0.0,8,0,6,19,98718,197.362,10,2017,3,3,Bahrain Grand Prix
23438,971,838,1,17,0.0,0,0,0,0,5400000,0.0,131,2017,3,3,Bahrain Grand Prix
23439,972,822,131,3,25.0,52,5288743,49,3,97366,216.221,1,2017,4,71,Russian Grand Prix
